firm_id,city,state,region,num_paid_employees,monthly_revenue,annual_revenue_2014,last_month_income,family_applied_member,family_applied_spouse,family_applied_other,applied_third_round,selected_third_round,survival_chance_without_grant
49788,50.0,32.0,6.0,10.0,750000.0,8400000.0,500000.0,0.0,0.0,0.0,2.0,2.0,50.0
49796,321.0,13.0,1.0,5.0,200000.0,1000000.0,20000.0,0.0,0.0,0.0,2.0,2.0,50.0
49825,20.0,2.0,4.0,7.0,40000.0,550000.0,30000.0,0.0,0.0,0.0,2.0,2.0,50.0
49838,Unknown,Unknown,Unknown,6.0,998.0,2200000.0,998.0,0.0,0.0,0.0,2.0,2.0,50.0
49842,325.0,26.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
49873,52.0,25.0,7.0,0.0,150000.0,600000.0,120000.0,0.0,0.0,0.0,2.0,2.0,50.0
49884,Unknown,Unknown,Unknown,6.0,350000.0,2200000.0,80000.0,0.0,0.0,0.0,2.0,2.0,50.0
49904,184.0,25.0,7.0,8.0,1200000.0,1700000.0,200000.0,0.0,0.0,0.0,2.0,2.0,50.0
49956,20.0,2.0,4.0,11.0,260000.0,9000000.0,120000.0,0.0,0.0,0.0,2.0,2.0,80.0
49961,26.0,29.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
49972,204.0,8.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,20.0
50016,184.0,25.0,7.0,4.0,0.1,2600000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
50043,Unknown,Unknown,Unknown,6.0,0.1,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
50065,Unknown,Unknown,Unknown,6.0,400000.0,2200000.0,110000.0,0.0,0.0,0.0,2.0,2.0,50.0
50070,3.0,31.0,1.0,11.0,2800000.0,26200000.0,800000.0,0.0,0.0,0.0,2.0,2.0,30.0
50077,56.0,28.0,1.0,7.0,20000.0,9400000.0,10000.0,0.0,0.0,0.0,2.0,2.0,30.0
50111,Unknown,Unknown,Unknown,6.0,450000.0,2200000.0,280000.0,0.0,0.0,0.0,2.0,2.0,50.0
50119,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50165,201.0,4.0,3.0,9.0,187000.0,2000000.0,68000.0,0.0,0.0,0.0,2.0,2.0,70.0
50182,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50203,3.0,31.0,1.0,2.0,1200.0,200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
50217,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50238,199.0,4.0,3.0,6.0,500000.0,4000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50242,214.0,13.0,1.0,0.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50246,184.0,25.0,7.0,16.0,1647610.0,34969946.0,268200.0,0.0,0.0,0.0,2.0,2.0,20.0
50300,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50322,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50332,3.0,31.0,1.0,5.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50373,204.0,8.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50394,19.0,15.0,6.0,4.0,400000.0,6000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50461,3.0,31.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50486,307.0,22.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50523,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50541,212.0,11.0,3.0,2.0,220000.0,6000000.0,20000.0,0.0,0.0,0.0,1.0,2.0,50.0
50548,3.0,31.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50560,19.0,15.0,6.0,4.0,50000.0,500000.0,20000.0,0.0,0.0,0.0,1.0,2.0,50.0
50580,191.0,25.0,7.0,8.0,1500000.0,12000000.0,650000.0,0.0,0.0,0.0,2.0,2.0,50.0
50596,148.0,25.0,7.0,6.0,250000.0,800000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
50600,26.0,29.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50602,8.0,19.0,5.0,7.0,350000.0,3150000.0,200000.0,0.0,0.0,0.0,2.0,2.0,0.0
50631,335.0,20.0,5.0,15.0,3000000.0,28000000.0,320000.0,0.0,0.0,0.0,2.0,2.0,50.0
50676,31.0,16.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50690,128.0,25.0,7.0,5.0,1060000.0,7860000.0,75000.0,0.0,0.0,0.0,2.0,2.0,70.0
50752,11.0,6.0,2.0,5.0,865000.0,10889500.0,217000.0,0.0,0.0,0.0,2.0,2.0,80.0
50788,30.0,28.0,1.0,1.0,300000.0,2000000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
50793,52.0,25.0,7.0,12.0,130000.0,1500000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50811,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50818,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50843,184.0,25.0,7.0,5.0,100000.0,400000.0,30000.0,0.0,0.0,1.0,1.0,2.0,50.0
50849,6.0,17.0,3.0,6.0,100000.0,500000.0,40000.0,0.0,1.0,0.0,2.0,2.0,50.0
50883,3.0,31.0,1.0,2.0,1500000.0,12000000.0,180000.0,0.0,0.0,0.0,2.0,2.0,50.0
50897,204.0,8.0,4.0,13.0,469600.0,3200000.0,113800.0,0.0,0.0,0.0,2.0,2.0,85.0
50937,8.0,19.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
50981,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51015,50.0,32.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51017,173.0,25.0,7.0,2.0,60000.0,600000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51068,3.0,31.0,1.0,5.0,450000.0,7095500.0,200000.0,0.0,0.0,0.0,2.0,2.0,100.0
51081,13.0,30.0,1.0,4.0,160000.0,1300000.0,96000.0,0.0,1.0,0.0,1.0,2.0,50.0
51119,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51126,17.0,5.0,4.0,19.0,200000.0,1100000.0,9000.0,0.0,0.0,0.0,2.0,2.0,30.0
51139,225.0,1.0,3.0,15.0,1100000.0,6200000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0
51141,24.0,9.0,2.0,10.0,0.1,400000.0,200000.0,1.0,0.0,0.0,2.0,2.0,50.0
51214,24.0,9.0,2.0,3.0,300210.0,2250000.0,170000.0,0.0,0.0,0.0,1.0,2.0,50.0
51219,304.0,36.0,4.0,20.0,350000.0,1500000.0,30000.0,0.0,0.0,0.0,2.0,2.0,45.0
51227,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51236,Unknown,Unknown,Unknown,6.0,100000.0,2200000.0,25000.0,0.0,0.0,0.0,2.0,2.0,50.0
51271,3.0,31.0,1.0,4.0,2025000.0,6000000.0,230000.0,0.0,0.0,0.0,2.0,2.0,50.0
51294,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51320,1.0,33.0,2.0,4.0,50000.0,200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,40.0
51361,19.0,15.0,6.0,5.0,200000.0,1200000.0,70000.0,0.0,0.0,0.0,2.0,2.0,70.0
51390,41.0,21.0,5.0,20.0,6000000.0,100000000.0,1200000.0,0.0,0.0,0.0,2.0,2.0,50.0
51431,Unknown,Unknown,Unknown,6.0,100500.0,2200000.0,350000.0,0.0,0.0,0.0,2.0,2.0,50.0
51441,26.0,29.0,1.0,8.0,150000.0,1500000.0,70000.0,0.0,0.0,0.0,2.0,2.0,50.0
51476,3.0,31.0,1.0,6.0,450000.0,4900000.0,145000.0,0.0,0.0,0.0,2.0,2.0,58.0
51486,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51493,181.0,25.0,7.0,3.0,0.1,80000.0,2.5,1.0,1.0,1.0,1.0,2.0,50.0
51500,17.0,5.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51554,50.0,32.0,6.0,7.0,120000.0,3384000.0,50000.0,0.0,1.0,0.0,1.0,2.0,50.0
51560,168.0,25.0,7.0,6.0,450000.0,1600000.0,60000.0,0.0,0.0,0.0,2.0,2.0,50.0
51571,Unknown,Unknown,Unknown,6.0,120000.0,2200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
51575,Unknown,Unknown,Unknown,6.0,42000000.0,2200000.0,12000000.0,0.0,0.0,0.0,2.0,2.0,50.0
51600,17.0,5.0,4.0,8.0,1000000.0,10000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,10.0
51627,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51717,208.0,13.0,1.0,22.0,19500000.0,30000000.0,700000.0,0.0,0.0,0.0,2.0,2.0,20.0
51719,36.0,8.0,4.0,9.0,290000.0,2700000.0,130000.0,0.0,0.0,0.0,2.0,2.0,50.0
51742,209.0,29.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51791,87.0,29.0,1.0,1.0,600000.0,7000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
51802,209.0,29.0,1.0,1.0,300000.0,3000000.0,70000.0,0.0,0.0,0.0,2.0,2.0,50.0
51811,23.0,34.0,5.0,11.0,165000.0,200000.0,70000.0,0.0,0.0,0.0,2.0,2.0,80.0
51846,Unknown,Unknown,Unknown,6.0,50000.0,2200000.0,30000.0,0.0,0.0,0.0,2.0,2.0,50.0
51863,41.0,21.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51891,218.0,2.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
51946,12.0,24.0,6.0,2.0,500000.0,1500000.0,250000.0,0.0,0.0,0.0,2.0,2.0,90.0
51961,50.0,32.0,6.0,4.0,530000.0,2293860.0,78000.0,0.0,0.0,0.0,2.0,2.0,30.0
52032,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52033,30.0,28.0,1.0,2.0,80000.0,565000.0,47000.0,1.0,0.0,0.0,2.0,2.0,50.0
52057,20.0,2.0,4.0,10.0,80000.0,2800000.0,20000.0,0.0,0.0,0.0,2.0,2.0,5.0
52058,8.0,19.0,5.0,8.0,65000.0,1200000.0,2.5,0.0,0.0,0.0,2.0,2.0,30.0
52145,4.0,31.0,1.0,1.0,700000.0,6000000.0,60000.0,0.0,0.0,0.0,2.0,2.0,50.0
52183,184.0,25.0,7.0,6.0,0.1,3500000.0,2.5,0.0,0.0,0.0,2.0,2.0,70.0
52233,Unknown,Unknown,Unknown,6.0,3000000.0,2200000.0,600000.0,0.0,0.0,0.0,2.0,2.0,50.0
52300,1.0,33.0,2.0,8.0,6000000.0,54000000.0,2200000.0,0.0,0.0,0.0,1.0,2.0,50.0
52314,115.0,4.0,3.0,6.0,450000.0,4000000.0,110000.0,0.0,0.0,0.0,2.0,2.0,50.0
52318,22.0,35.0,4.0,5.0,500000.0,550000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
52343,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52356,16.0,3.0,2.0,2.0,300000.0,2800000.0,250000.0,0.0,0.0,0.0,2.0,2.0,50.0
52363,57.0,27.0,6.0,2.0,450000.0,3000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
52393,195.0,13.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,1.0,0.0,2.0,2.0,50.0
52437,196.0,4.0,3.0,0.0,3000000.0,5000000.0,2000000.0,0.0,0.0,0.0,2.0,2.0,50.0
52466,307.0,22.0,5.0,18.0,1200000.0,2000000.0,350000.0,0.0,0.0,0.0,2.0,2.0,30.0
52534,3.0,31.0,1.0,12.0,200000.0,1500000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52538,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52565,52.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52597,52.0,25.0,7.0,5.0,250000.0,5000000.0,250000.0,0.0,0.0,0.0,2.0,2.0,50.0
52640,3.0,31.0,1.0,4.0,0.1,3500000.0,2.5,0.0,0.0,0.0,2.0,2.0,100.0
52641,9.0,1.0,3.0,2.0,5000000.0,12500000.0,100000.0,1.0,0.0,1.0,2.0,2.0,50.0
52674,305.0,36.0,4.0,10.0,260000.0,1183000.0,110000.0,0.0,0.0,0.0,2.0,2.0,100.0
52723,Unknown,Unknown,Unknown,6.0,38000000.0,2200000.0,800000.0,0.0,0.0,0.0,2.0,2.0,50.0
52786,3.0,31.0,1.0,6.0,133290.0,2700000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
52799,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,50000.0,0.0,0.0,0.0,2.0,2.0,50.0
52810,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52816,6.0,17.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52855,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,1.0,2.0,50.0
52862,8.0,19.0,5.0,8.0,250000.0,1800000.0,180000.0,0.0,0.0,0.0,2.0,2.0,100.0
52866,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52936,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
52979,198.0,4.0,3.0,7.0,480000.0,6400000.0,120000.0,0.0,0.0,0.0,2.0,2.0,10.0
53014,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53034,63.0,7.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53043,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53074,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53084,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0
53093,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53110,184.0,25.0,1.0,27.0,200000.0,1300000.0,75000.0,0.0,0.0,0.0,2.0,2.0,50.0
53165,Unknown,Unknown,Unknown,6.0,750000.0,2200000.0,120000.0,0.0,0.0,0.0,2.0,2.0,50.0
53173,18.0,30.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53242,8.0,19.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53283,12.0,24.0,6.0,23.0,1000000.0,10000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,50.0
53300,19.0,15.0,6.0,8.0,700000.0,2200000.0,300000.0,0.0,0.0,0.0,2.0,2.0,75.0
53314,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53319,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53375,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53402,335.0,20.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53441,184.0,25.0,7.0,2.0,0.1,3200000.0,2.5,0.0,0.0,0.0,2.0,2.0,100.0
53460,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53463,335.0,20.0,5.0,25.0,9350000.0,16000000.0,2200000.0,0.0,0.0,0.0,2.0,2.0,40.0
53473,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53605,48.0,12.0,2.0,4.0,300000.0,2250000.0,180000.0,0.0,0.0,0.0,2.0,2.0,50.0
53616,Unknown,Unknown,Unknown,6.0,37000.0,2200000.0,15000.0,0.0,0.0,0.0,2.0,2.0,50.0
53618,Unknown,Unknown,Unknown,6.0,70000.0,2200000.0,30000.0,0.0,0.0,0.0,2.0,2.0,50.0
53638,Unknown,Unknown,Unknown,6.0,0.1,2200000.0,300000.0,0.0,0.0,0.0,2.0,2.0,50.0
53643,300.0,17.0,3.0,9.0,4000000.0,22000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,20.0
53769,7.0,14.0,3.0,36.0,15000000.0,140000000.0,7000000.0,0.0,0.0,0.0,2.0,2.0,100.0
53785,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53841,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53858,7.0,14.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,1.0,2.0,50.0
53890,Unknown,Unknown,Unknown,6.0,12000000.0,2200000.0,25.0,0.0,0.0,0.0,2.0,2.0,50.0
53916,148.0,25.0,7.0,2.0,150000.0,2700000.0,45000.0,0.0,0.0,0.0,2.0,2.0,100.0
53932,10.0,3.0,2.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
53983,184.0,25.0,7.0,1.0,450000.0,2000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
53990,335.0,20.0,5.0,25.0,419000.0,7500000.0,130000.0,0.0,0.0,0.0,2.0,2.0,55.0
54004,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54030,Unknown,Unknown,Unknown,6.0,998.0,2200000.0,998.0,0.0,0.0,0.0,2.0,2.0,50.0
54083,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54106,3.0,31.0,1.0,1.0,80000.0,1200000.0,40000.0,0.0,0.0,0.0,2.0,2.0,35.0
54116,317.0,27.0,6.0,2.0,118000.0,338000.0,108000.0,0.0,0.0,0.0,2.0,2.0,50.0
54175,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54200,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54211,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54214,52.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54243,7.0,14.0,3.0,9.0,1800000.0,19200000.0,350000.0,0.0,0.0,0.0,2.0,2.0,30.0
54246,184.0,25.0,7.0,5.0,250000.0,3000000.0,300000.0,0.0,0.0,0.0,2.0,2.0,20.0
54253,30.0,28.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54285,184.0,25.0,7.0,3.0,188000.0,2716468.0,52000.0,0.0,0.0,0.0,2.0,2.0,50.0
54301,148.0,25.0,7.0,2.0,850000.0,14500000.0,200000.0,0.0,0.0,0.0,2.0,2.0,20.0
54328,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54347,Unknown,Unknown,Unknown,6.0,0.1,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
54358,329.0,7.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54371,174.0,25.0,7.0,1.0,40000.0,265000.0,18000.0,0.0,0.0,0.0,2.0,2.0,50.0
54399,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54413,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,1.0,1.0,1.0,50.0
54442,17.0,5.0,4.0,5.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54462,50.0,32.0,6.0,12.0,300000.0,900000.0,40000.0,0.0,1.0,0.0,1.0,2.0,50.0
54481,3.0,31.0,1.0,4.0,60000.0,600000.0,40000.0,0.0,0.0,0.0,2.0,2.0,50.0
54502,2.0,1.0,3.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54503,152.0,25.0,7.0,2.0,250000.0,1500000.0,150000.0,0.0,0.0,0.0,2.0,2.0,50.0
54609,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54616,336.0,36.0,4.0,14.0,0.1,8500000.0,2.5,0.0,0.0,0.0,2.0,2.0,5.0
54639,26.0,29.0,1.0,16.0,1000000.0,15000000.0,150000.0,0.0,0.0,0.0,2.0,2.0,75.0
54689,63.0,7.0,6.0,40.0,1000000.0,18500000.0,2.5,0.0,1.0,0.0,1.0,2.0,50.0
54708,50.0,32.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54733,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54738,Unknown,Unknown,Unknown,6.0,10000000.0,2200000.0,2.5,0.0,0.0,0.0,2.0,2.0,50.0
54792,Unknown,Unknown,Unknown,6.0,31000.0,2200000.0,31000.0,0.0,0.0,0.0,2.0,2.0,50.0
54805,7.0,14.0,3.0,12.0,25000.0,120000.0,40000.0,0.0,0.0,0.0,2.0,2.0,100.0
54848,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54857,31.0,16.0,4.0,5.0,1030.0,775900.0,2.5,0.0,0.0,0.0,2.0,2.0,0.0
54869,31.0,16.0,4.0,2.0,100000.0,180000.0,80000.0,0.0,0.0,0.0,2.0,2.0,50.0
54897,50.0,32.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54932,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54950,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54951,300.0,17.0,3.0,5.0,550000.0,4000000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54952,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54962,13.0,30.0,1.0,4.0,2000000.0,21000000.0,500000.0,0.0,0.0,0.0,2.0,2.0,50.0
54975,184.0,25.0,7.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
54997,Unknown,Unknown,Unknown,6.0,250000.0,2200000.0,45000.0,0.0,0.0,0.0,2.0,2.0,50.0
55008,171.0,25.0,7.0,4.0,1800000.0,9000000.0,1600000.0,0.0,0.0,0.0,2.0,2.0,50.0
55027,31.0,16.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55029,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55033,30.0,28.0,1.0,2.0,120000.0,200000.0,40000.0,0.0,0.0,0.0,2.0,2.0,50.0
55045,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55054,19.0,15.0,6.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55113,22.0,35.0,4.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55115,90.0,10.0,2.0,18.0,1300000.0,7700000.0,720000.0,0.0,0.0,0.0,2.0,2.0,50.0
55123,19.0,15.0,6.0,4.0,300000.0,3000000.0,100000.0,0.0,1.0,0.0,2.0,2.0,50.0
55127,36.0,8.0,4.0,16.0,250000.0,6000000.0,85000.0,0.0,0.0,0.0,2.0,2.0,45.0
55137,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55153,305.0,36.0,4.0,12.0,120000.0,6000000.0,80000.0,0.0,0.0,0.0,2.0,2.0,10.0
55159,335.0,20.0,5.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,65.0
55203,335.0,20.0,5.0,11.0,500000.0,6000000.0,480000.0,0.0,0.0,0.0,2.0,2.0,48.0
55298,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55329,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55345,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55427,78.0,17.0,3.0,5.0,120000.0,1000000.0,15000.0,0.0,0.0,0.0,2.0,2.0,50.0
55481,48.0,12.0,2.0,4.0,150000.0,780000.0,70000.0,0.0,0.0,0.0,2.0,2.0,50.0
55527,229.0,1.0,3.0,5.0,240000.0,2640000.0,60000.0,0.0,0.0,0.0,2.0,2.0,50.0
55592,91.0,29.0,1.0,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55602,Unknown,Unknown,Unknown,6.0,0.1,2200000.0,5000000.0,0.0,0.0,0.0,2.0,2.0,50.0
55650,24.0,9.0,2.0,0.0,60000.0,320000.0,60000.0,0.0,0.0,0.0,2.0,2.0,50.0
55658,9.0,1.0,3.0,16.0,1670000.0,7192050.0,133600.0,0.0,0.0,0.0,2.0,2.0,100.0
55669,98.0,28.0,1.0,4.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
55682,Unknown,Unknown,Unknown,6.0,300000.0,2200000.0,100000.0,0.0,0.0,0.0,2.0,2.0,50.0
